english_name,account_id,naive_mape,moving_avg_mape,seasonal_naive_mape
Profit or Loss (Before Income Tax),6024DZ,2.3582549882438233,3.32130893362073,6.209045711912791
Profit or Loss (Before Income Tax),6046DZ,2.675084802662491e+18,1.6730299935728776e+18,1.0320649066065668e+20
Promotion,8110D,0.5293251759692166,0.44775690638037324,0.4803833941765462
Promotion,8111D,0.6021498458493437,0.5190937670058176,0.4669194337411565
Promotion,8112D,1.0675199116730064e+17,1.7552918547665008e+17,2.251799813685248e+16
Provincial Sales Tax,2241D,3.8030396853350856e+16,7.606079370670171e+16,2.445788197634577e+18
Pts. Months Supply (Guide 1.5 mos),6007DZ,2.9847479243347146,1.5273638950882023,4.367772950255377
Pts. Months Supply (Guide 1.5 mos),6016DZ,1.9026434163026522,2.7591534249483107,2.0035308004796644
Pts. Months Supply (Guide 1.5 mos),6023DZ,2.4162453400862165,1.3164076079950051,2.9443468071925984
Pts. Sls. per Customer RO (Inc. Tires),6002DZ,10.636758666574014,3.4949297094309806,11.962361054469005
Pts. Sls. per Customer RO (Inc. Tires),6011DZ,2.9338775822618306,3.70487144726034,1.926747816004906
Pts. Sls. per Customer RO (Inc. Tires),6018DZ,7270811398410372.0,3002399751580332.0,5.523909548010628
RVR,3022G,1.4267236819523533e+18,1.5624710707205642e+18,2.606082984371727e+18
RVR,3022S,5.357256936738573e+19,6.6371160108425585e+19,4.357382759468534e+19
RVR,3022U,1667999861989073.2,2084999827486341.2,1250999896491805.0
Rec. Floor Plan Credits,1220DD,0.0,0.0,0.0
Rec. Floor Plan Credits,1220ED,0.0,0.0,0.0
Rec. Floor Plan Credits,1220FD,0.0,0.0,0.0
Receivable - Floor Plan Credits,1220D,0.0,0.0,0.0
Receivables Floor Plan Credits,1220AD,0.0,0.0,0.0
Receivables Floor Plan Credits,1220BD,0.0,0.0,0.0
Receivables Floor Plan Credits,1220CD,0.0,0.0,0.0
Rent,8420D,9.885901582036836e+18,9.609291604923646e+18,7.505999378950827e+18
Rent,8421D,3.4600989137101317e+18,3.363271521721667e+18,2.6270997826327895e+18
Rent,8422D,1.4828518773082857e+18,1.4413742807401572e+18,1.125899906842624e+18
Rent,8423D,3.4600989137101317e+18,3.363271521721667e+18,2.6270997826327895e+18
Rent,8424D,1.4828518773082857e+18,1.4413742807401572e+18,1.125899906842624e+18
Rent,8425D,0.0,0.0,0.0
Rental / Lease Units,2120D,0.0,0.0,0.0
Rental Vehicles,1700D,0.0,0.0,0.0
Repairs & Maintenance - Real Estate,8440D,1.286027893593575e+17,2.9206677583428666e+17,1.2960358927655094e+17
Repairs & Maintenance - Real Estate,8441D,2.0799958279003738e+17,2.8325417656344435e+17,9.682739198846566e+16
Repairs & Maintenance - Real Estate,8442D,7.664459365839789e+16,1.2195858990910102e+17,4.178339654282627e+16
Repairs & Maintenance - Real Estate,8443D,6.071519497640225e+16,1.1295139065436003e+17,4.528619625300332e+16
Repairs & Maintenance - Real Estate,8444D,1.256837896008766e+17,1.326893890212307e+17,4.178339654282627e+16
Repairs & Maintenance - Real Estate,8445D,0.0,0.0,0.0
Reserve for Repossession Losses & Service Contract Losses,23112312D,0.0,0.0,0.0
Reserved,9060D,0.0,0.0,0.0
Retail Counter P&A,5310G,0.6557548662607724,0.598642946548067,0.5032123662026989
Retail Counter P&A,5310S,1.0251721845598794,0.9522608330915934,0.8866385934012
Retail Counter P&A,5310U,0.3991931940066672,0.31526655701908507,0.462811839077091
Retained Earnings,2520D,0.03495037108094123,0.05348903850555209,0.20867298388768576
SEP.,391IU,7505999378950827.0,1.0841999102928972e+16,0.12108262108262108
SEP.,392IU,0.0,0.0,0.0
SEP.,395IU,8006399337547548.0,1.1564799043124236e+16,0.1286008230452675
SEP.,396ID,1.5252691137986679e+19,2.203166497709187e+19,0.5957613831644093
SEP.,396IU,0.0,0.0,0.0
SUB-TOTAL NON-CPO (LINES 50 THRU 53),445500G,0.0,0.0,0.0
SUB-TOTAL NON-CPO (LINES 50 THRU 53),445500S,0.0,0.0,0.0
SUB-TOTAL NON-CPO (LINES 50 THRU 53),445500U,0.0,0.0,0.0
SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),15000CD,0.6475445226609353,0.6712721607890613,0.5274102185226517
SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,15000AD,0.7092863736333002,0.7322275748226965,0.5635297037153513
SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,15000BD,0.7094057909381579,0.7358865117828021,0.5657665375314355
SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,15000D,0.6833214969496305,0.7081180675408948,0.5493660649345077
SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),15000DD,0.6958622549940109,0.7202863756297367,0.5558537462999612
SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),15000ED,0.0,0.0,0.0
SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),446000U,0.0,0.0,0.0
SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),446000G,0.0,0.0,0.0
SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),446000S,0.0,0.0,0.0
"SUB-TOTAL PERSONNEL EXPENSES  (LINES 17
THRU 26)",13000CD,0.4469100448110155,0.3291508883248808,0.28086393658574665
"SUB-TOTAL PERSONNEL EXPENSES (LINES 17
THRU 26)",13000D,0.3696238101513179,0.2842618888933505,0.2330640256081592
SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),13000AD,0.3991141261211404,0.3298479947615569,0.25842422059625925
SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),13000BD,0.3519397863847279,0.27854594020814416,0.25425290710380166
SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),13000DD,0.44792188714068654,0.3558073941057718,0.2957297940329123
SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),13000ED,0.0,0.0,0.0
"SUB-TOTAL SELLING EXPENSES (LINES 5
THRU 15)",10000D,0.7983268123511057,0.7020566643863932,0.6916531770203096
SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),10000AD,1.3246148892207865,1.0745416782714046,1.3368175622648464
SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),10000BD,0.31780676707441263,0.2762691333448089,0.46020137431080876
SUB-TOTAL SELLING EXPS. (LINES 5 THRU 15),12000CD,0.0,0.0,0.0
Sales $'s per Retail Counter Invoice,6005DZ,30.361580159500324,9.487397441757093,10.832748192199126
Sales $'s per Retail Counter Invoice,6014DZ,4.645645002100758,4.4176763722191605,1.785455916387994
Sales $'s per Retail Counter Invoice,6021DZ,1.4915254765906294e+16,3352957722575035.5,3.1218019881403833
Sales $'s per Wholesale Invoice,6006DZ,3.2619591808887294,2.005293415133137,4.207285622167427
Sales $'s per Wholesale Invoice,6015DZ,6.652270196575924,4.894109759187701,9.135932465551697
Sales $'s per Wholesale Invoice,6022DZ,1.2798562941042156e+16,9078645248829522.0,10.593475419585836
Sales Incentive - Fleet,1240D,9.222371236937583e+18,1.8444742473875165e+19,4.611185618468791e+19
Sales Incentive - Retail,1230D,0.0,0.0,0.0
Sales Incentives Retail / Fleet,1230AD,9.222371236937583e+18,1.8444742473875165e+19,4.611185618468791e+19
Sales Incentives Retail / Fleet,1230BD,9.222371236937583e+18,1.5541421914096984e+19,4.016560347668306e+19
Sales Incentives Retail / Fleet,1230CD,0.0,8.355011308703265e+17,2.844523564643065e+18
Sales Incentives Retail / Fleet,1230DD,0.0,1.1142239078087004e+18,1.6713358617130506e+18
Sales Incentives Retail / Fleet,1230ED,0.0,9.535955210991529e+17,1.430393281648729e+18
Sales Incentives Retail / Fleet,1230FD,0.0,0.0,0.0
Sales Reps,0962P,0.06481481481481481,0.11368312757201646,0.375
Sales Reps.,0969P,0.0925925925925926,0.1183127572016461,0.06481481481481481
Sales Reps.,520P,0.07883597883597884,0.12007642563198119,0.26349206349206356
Securities,1030D,0.0,0.0,0.0
Serv. Parts & Body Shop - Customers,1140BD,0.3480597474028862,0.3355728164971494,0.8424642147439029
Serv. Parts & Body Shop - Customers,1140CD,0.8217861238863415,0.7855602581172643,1.5977166319876102
"Serv., Parts & Body Shop - Customers",1140AD,0.13090106374483226,0.14533582813707877,0.2398681391322868
Service Contracts (CPO),3703G,0.018518518518518517,7.764539357559133e+17,1.1646809036338698e+18
Service Contracts (CPO),3703S,0.018518518518518517,1.1991251007839444e+18,1.7986876511759165e+18
Service Contracts (CPO),3703U,0.018518518518518517,500399958596721.75,750599937895082.6
Service Contracts (Non CPO),3741G,2.3243578076817728e+17,5.282833562896391e+17,1.3692542146244868
Service Contracts (Non CPO),3741S,6.641975450440486e+17,1.3849124854118272e+18,0.7386181462716949
Service Contracts (Non CPO),3741U,250199979298361.84,444799963197086.75,0.6569113756613757
Service Contracts (Other Makes),3711G,0.0,0.0,1.8400540477532454e+18
Service Contracts (Other Makes),3711S,0.0,0.0,2.4600495964545833e+18
Service Contracts (Other Makes),3711U,0.0,0.0,1417799882690711.8
Service Department,M17000CD,0.2852836014422919,0.21271832302400273,0.23272311643157328
Service Department,M18000CD,5.162894902993636,4.759259352998989,4.477501074460952
Service Department,M45500XG,0.2466379563594741,0.18276229966586513,0.28979973909471457
"Service, Parts & Body Shop - Customers",1140D,0.13089832098604104,0.14533354564518308,0.23986665087831702
"Service, Parts & Body Shop - Customers",1140DD,2.9169102844292203,3.4792333061200647,4.910963300320076
"Service, Parts & Body Shop - Customers",1140ED,2.512091192148643e+18,1.5552152713209116e+18,0.6421136521840324
"Service, Parts & Body Shop - Customers",1140FD,0.0,0.0,0.0
Shareholder's Loans,2490D,3.589824178780388,4.073819472431305,2.9036922319590865
Sold,3013ST,0.3476217558540076,0.3000362137018742,0.727130207017964
Sold ,3003ST,0.3554089536253382,0.3831387792168775,0.7101829377104278
Sublet Repairs,1540D,0.15731506268676734,0.15120347214696508,0.20174812705205006
Sublet Repairs,5100G,0.34308655807354366,0.47612495958348444,1.0869195589046474
Sublet Repairs,5100S,0.3406368076364276,0.28745399856797,0.3559430246657376
Sublet Repairs,5100U,0.0,0.0,0.0
Sublet Repairs Body Shop,5440G,0.0,0.0,0.0
Sublet Repairs Body Shop,5440S,0.0,0.0,0.0
Sublet Repairs Body Shop,5440U,0.0,0.0,0.0
TOTAL,25700D,3.2765603255576874,4.199839026532512,2.467674224096354
TOTAL,3910U,0.8527277200110643,0.9316143460205212,0.3257748950217058
TOTAL,3920U,0.0,0.0,9757799192636074.0
TOTAL,3950U,0.7889702151718345,0.8375310955395615,0.39859004346555793
TOTAL,3960U,0.0,0.0,5504399544563940.0
TOTAL,50024ST,0.160100861687649,0.15423839347431312,0.44148470514652904
TOTAL,50029ST,0.16204796137801514,0.17395278015378515,0.557924385775263
TOTAL,50034ST,0.14848604822331002,0.1610601385535776,0.6401394568264915
TOTAL,50039ST,0.15844129492135003,0.17948315111428081,0.41630719131504385
TOTAL,50044ST,0.36983570595094073,0.43735628104853447,0.8777304605873106
TOTAL,50049ST,0.10149743004414666,0.1267617155152971,0.3194467606113318
"TOTAL
(LINES 71 THRU 77)",22000XD,0.35088508179716754,0.3165874151483952,0.42526554823243834
TOTAL ,5000AP,0.05,0.08765432098765431,0.28101851851851856
TOTAL ,5000BP,0.05925925925925926,0.08713991769547325,0.2675925925925926
TOTAL ,5000CP,0.03016273849607183,0.045847362514029176,0.2187523381967826
TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11),30000D,0.13146947006186666,0.15232524280464846,0.5083767847073426
"TOTAL ADDITIONAL DEDUCTIONS 
(LINES 71
THRU 77) ",90000D,0.0,0.0,0.0
"TOTAL ADDITIONAL INCOME
(LINES 71
THRU 77)",85000D,1.1342856677877518,1.311575694156159,17.12309162356958
"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",400000G,0.19849325446782576,0.16107378780309467,0.2178452151108216
"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",400000S,0.2264809637935958,0.2272591067550227,0.3523792888392867
"TOTAL ASSETS 
(LINES 50, 61 & 67)",200000D,0.09093816930959028,0.11159890881032306,0.3604546069458765
TOTAL BODY SHOP,46000XS,0.0,0.0,0.0
TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),46000G,0.0,0.0,0.0
TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),46000S,0.0,0.0,0.0
TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),46000U,0.0,0.0,0.0
"TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)",20000D,1.3028883262981052,1.3265308599727168,1.3720692003939488
"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",27000D,0.09804624918070746,0.11732924479950942,0.3675107861508167
TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),31000D,0.1351428372152492,0.1552747162772976,0.49581925237064994
TOTAL F & I NEW,43000S,0.3529563585801735,0.40408949675392036,0.5832088617684021
TOTAL F & I USED,44600S,0.7310348387541509,0.8240979021868974,1.4413767568293023
TOTAL F&I NEW (LINES 23 THRU 29),43000G,0.3758841754560702,0.4361666126419913,0.7351964628602471
TOTAL F&I NEW (LINES 23 THRU 29),43000U,0.0,0.0,0.0
"TOTAL F&I USED(LINES 49, 54, 59 & 60)",44600G,1.4116140353087347,1.801080212056365,4.026111585875747
"TOTAL F&I USED(LINES 49, 54, 59 & 60)",44600U,0.0,0.0,0.0
"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",28000D,0.04217073781771569,0.06340625535928704,0.06932951566707651
"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",48000G,0.2135869203842459,0.1744498326251133,0.21754045611890527
"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",48000S,0.20883557242401102,0.17403864881166103,0.20689840420219177
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",16000CD,0.2852836014422919,0.21271832302400273,0.23272311643157328
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",16000D,0.22247217061389943,0.1760193874478414,0.219700087377325
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",16000AD,0.21463138231443757,0.18079485393764144,0.2474293786246866
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",16000BD,0.21154894009417466,0.1619416978676503,0.3527380722818443
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",16000DD,0.30401582881724093,0.25365216917150746,0.2447869713645943
"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",16000ED,0.0,0.0,4003199668773774.0
TOTAL GROSS PROFIT,400000XG,0.19849325446782576,0.16107378780309467,0.2178452151108216
TOTAL GROSS PROFIT,45500XG,0.2466379563594741,0.18276229966586513,0.28979973909471457
TOTAL GROSS PROFIT - BODY SHOP DEPT.,46000XG,0.0,0.0,0.0
TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,43500XG,0.3017405069864958,0.2936619286668656,0.37915719586495583
TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,49000XG,0.22041425362165676,0.22028048631983446,0.20279848397078246
TOTAL GROSS PROFIT - USED VEHICLE DEPT.,44700XG,0.4030870150666722,0.3527035654183229,0.40003714601687546
"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",25000D,0.13267295244463223,0.14440416469196093,0.4247618814193555
TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),35000D,0.09093817611316425,0.11159891249323116,0.3604546288883684
TOTAL LIABILITIES (LINES 27 & 32),33000D,0.06930530589699266,0.08558427100861271,0.23460313844619785
TOTAL LONG TERM DEBT (LINES 28 THRU 31),32000D,0.04899997071648688,0.05997250223491376,0.1679283509881965
TOTAL MIT. NEW (LINES 18  THRU 20),42000U,0.3554089536253382,0.34396930671407167,0.37903935356341123
TOTAL MIT. NEW (LINES 18 THRU 20),42000G,0.4610057390666225,0.43873595147451483,0.4599631334718809
TOTAL MIT. NEW (LINES 18 THRU 20),42000S,0.3359920615589365,0.3450617853667827,0.40057265236876677
TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),40000U,1834799848187980.0,2001599834386887.0,500399958596722.25
TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),40000G,2.665046779493041e+18,3.1119595425153126e+18,9.640205202365844e+17
TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),40000S,3.804924525179133e+19,4.284947085461888e+19,9.427034820003641e+18
TOTAL MITSUBISHI FLEET,3060G,0.0,0.0,0.0
TOTAL MITSUBISHI FLEET,3060S,0.0,0.0,0.0
TOTAL MITSUBISHI FLEET,3060U,0.0,0.0,0.0
TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),45000G,0.2541670879885134,0.20164703321371447,0.3067375959221675
TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),45000S,0.23926641644509516,0.19018300847737044,0.3001712242965133
TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),45000U,0.24975477143663694,0.1973485932794753,0.20083733005643986
"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",41500U,0.3554089536253382,0.34396930671407167,0.37903935356341123
"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",41500G,0.4610057390666225,0.43873595147451483,0.4599631334718809
"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",41500S,0.3359920615589365,0.3450617853667827,0.40057265236876677
TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),41000G,0.501399162538639,0.49469397186987357,0.5450210311242295
TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),41000S,0.36439899824544253,0.38952022567849126,0.43729169866264983
TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),41000U,0.38118360292628545,0.4060019509957939,0.44634225732904337
"TOTAL NET WORTH
(LINES 44 THRU 50 & LINE 65 MINUS 66)",34000D,0.03419572400947028,0.04950812024518579,0.2359763329658358
TOTAL NEW & USED VEHICLE(LINES  31 & 62),44800U,0.32328759114397676,0.2891816001933038,0.3887532317625626
TOTAL NEW & USED VEHICLE(LINES 31 & 62),44800G,0.29682772394860657,0.27420653706458986,0.254584493385594
TOTAL NEW & USED VEHICLE(LINES 31 & 62),44800S,0.2683233908555829,0.26749289080426447,0.37314103430177564
TOTAL NEW VEHICLE DEPT,43500XS,0.32332072930521943,0.33733798484564204,0.3817574331193577
TOTAL NEW VEHICLE DEPT (LINES 21 & 30),43500G,0.3017405069864958,0.2936619286668656,0.37915719586495583
TOTAL NEW VEHICLE DEPT (LINES 21 & 30),43500S,0.32332072930521943,0.33733798484564204,0.3817574331193577
"TOTAL NEW VEHICLES
(LINES 21 THRU 25)",23000D,0.1620479584848563,0.17395281195236392,0.5579244071278365
"TOTAL OPERATING EXPENSES (LINE 63)
",17000CD,0.2852836014422919,0.21271832302400273,0.23272311643157328
TOTAL OPERATING EXPENSES (LINE 63) ,17000DD,0.30401582881724093,0.25365216917150746,0.2447869713645943
TOTAL OPERATING EXPENSES (LINE 63) ,17000ED,0.0,0.0,4003199668773774.0
TOTAL OPERATING EXPENSES (LINES 16  & 63),17000D,0.19464663770252036,0.16444091389326762,0.24928839837841604
TOTAL OPERATING EXPENSES (LINES 16 & 63),17000AD,0.25694524016687564,0.21045687775362604,0.35091446991662023
TOTAL OPERATING EXPENSES (LINES 16 & 63),17000BD,0.1892179791245615,0.17610925565411098,0.3834332529486529
"TOTAL OTHER ASSETS
(LINES 62 THRU 66)",29000D,0.0004561175441094458,0.036426061218053946,0.40876492766815703
"TOTAL OTHER CURRENT ASSETS
(LINES 42 THRU 48)",26000D,0.07688171913441434,0.09946891343945562,0.19852506982891455
TOTAL P&A (LINES 16 THRU 27),47000G,0.22041425362165676,0.22028048631983446,0.20279848397078246
TOTAL P&A (LINES 16 THRU 27),47000S,0.26749961163592234,0.24124757032828217,0.18314528477427322
TOTAL P&A (LINES 16 THRU 27),47000U,0.2688530381868745,0.2337244507126489,0.3444210771353817
"TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)",22000D,0.3508833293840017,0.31658590123703845,0.42526597202297456
TOTAL SALES,400000XS,0.2264809637935958,0.2272591067550227,0.3523792888392867
TOTAL SALES ,45500XS,0.21707582462560457,0.1673533236459615,0.29966187752073237
TOTAL SALES - PARTS & ACCESS DEPT.,49000XS,0.26749961163592234,0.24124757032828217,0.18314528477427322
"TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48)
",14000D,0.27846385603111284,0.2400795886975262,0.40113089890480247
TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ,14000AD,0.3042261268818222,0.2929850130566262,0.45406971251860423
TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ,14000BD,0.5276765588182447,0.39009056301176215,0.5580215531295023
TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48),14000CD,0.23056400618157585,0.19352414652072397,0.366507444600926
TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),14000DD,0.45009271922602223,0.41727393209307034,0.6242096072493348
TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),14000ED,0.0,0.0,4003199668773774.0
"TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)",45500U,0.24975477143663694,0.1973485932794753,0.20083733005643986
TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),45500G,0.2466379563594741,0.18276229966586513,0.28979973909471457
TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),45500S,0.21707582462560457,0.1673533236459615,0.29966187752073237
TOTAL USED RETAIL (LINES 33  THRU 38),44000U,0.35221197857447445,0.2783568223221905,0.40351751419760534
TOTAL USED RETAIL (LINES 33 THRU 38),44000G,0.4891723837976534,0.41045660784368077,0.4657558040907496
TOTAL USED RETAIL (LINES 33 THRU 38),44000S,0.29822471767943715,0.27298188407760754,0.4045337087775107
TOTAL USED VEHICLE DEPT,44700XS,0.2941429157286159,0.2701317014760589,0.38319655480713466
TOTAL USED VEHICLE DEPT.(LINES 43 & 61),44700G,0.4030870150666722,0.3527035654183229,0.40003714601687546
TOTAL USED VEHICLE DEPT.(LINES 43 & 61),44700S,0.2941429157286159,0.2701317014760589,0.38319655480713466
"TOTAL USED VEHICLES
(LINES 27 
THRU 29)",24000D,0.15844093534410084,0.17948305031608283,0.4163070877811666
TOTAL USED VEHICLES (LINES 39 THRU 42),44500G,0.4891723837976534,0.41045660784368077,0.4657558040907496
TOTAL USED VEHICLES (LINES 39 THRU 42),44500S,0.29822471767943715,0.27298188407760754,0.4041489252721022
TOTAL USED VEHICLES (LINES 39 THRU 42),44500U,0.35221197857447445,0.2783568223221905,0.3942582549383461
Taxes - Other,8400D,0.0,0.0,0.0
Taxes - Other,8401D,0.0,0.0,0.0
Taxes - Other,8402D,0.0,0.0,0.0
Taxes - Other,8404D,0.0,0.0,0.0
Taxes - Other,8405D,0.0,0.0,0.0
Taxes - Real Estate,8460D,5.948254307839232e+18,4.16405045546492e+18,6.689847046479573e+18
Taxes - Real Estate,8461D,2.081914027741661e+18,1.4574426794106522e+18,2.3413714062740613e+18
Taxes - Real Estate,8462D,8.92213126177955e+17,6.245825483218081e+17,1.0035521169657254e+18
Taxes - Real Estate,8463D,2.081914027741661e+18,1.4574426794106522e+18,2.3413714062740613e+18
Taxes - Real Estate,8464D,8.92213126177955e+17,6.245825483218081e+17,1.0035521169657254e+18
Taxes - Real Estate,8465D,0.0,0.0,0.0
Taxes Payable - Income,2250D,0.0,0.0,0.0
Taxes Payable - Other,2260D,0.017394089612627603,0.02668706506138821,0.17248471486665318
Taxes Payable - Payroll,2230D,3.014647868345392,3.5426927779825825,4.2271060618259995
Taxes Payable - Sales,2240D,250199979298360.88,416999965497268.1,2251799813685248.0
Technicians,0978P,0.06481481481481481,0.058641975308641965,0.1574074074074074
Technicians,0984P,0.0,0.0,0.0
Technicians,0992P,0.0,0.0,0.0
Technicians,550P,0.06481481481481481,0.058641975308641965,0.1574074074074074
Technicians ,0966PZ,0.0,0.0,0.0
Telephone,8360D,0.7663063881771639,0.6259066916911377,0.8373565288765972
Telephone,8361D,0.7636716203445904,0.6232427109218603,0.8344984447033185
Telephone,8362D,0.7726434542133239,0.6323052905629473,0.8442083251147774
Telephone,8363D,0.7636716203445904,0.6232427109218603,0.8344984447033185
Telephone,8364D,0.7726434542133239,0.6323052905629473,0.8442083251147774
Telephone,8365D,0.0,0.0,0.0
Terminated YTD,570AP,0.0,0.0,0.0
Terminated YTD,570BP,0.0,0.0,0.0
Terminated YTD,570CP,0.0,0.0,0.0
Terminated YTD,570DP,0.0,0.0,0.0
Terminated YTD,570EP,0.0,0.0,0.0
Terminated YTD,570TP,0.0,0.0,0.0
Test Drives,3001ST,0.3547058114358894,0.39205259550186417,0.6795607597248797
Test Drives,3011ST,0.3216902107994797,0.28182058466197035,0.7039706488700741
Tire Inventory Over 12 Mo's ($),50211SD,0.0,360728905953156.5,1082186717859469.5
Tire Inventory Over 12 Mo's ($),6008DZ,0.0,361121970120634.25,2166731820723805.2
Tire Inventory Over 12 Mo's (%),50212SD,0.0,0.0,0.0
Tire Inventory Over 12 Mo's (%),6009DZ,0.0,0.0,0.0
Tire Storage,5290G,0.0,0.0,0.0
Tire Storage,5290S,0.0,0.0,0.0
Tire Storage,5290U,0.0,0.0,0.0
Tires,5700G,2.0583118296945155e+17,3.182265736698152e+17,1.1876993017293192e+18
Tires,5700S,8.998025255500051e+17,1.386580485273816e+18,5.058292981474962e+18
Tires,5700U,1918199841287433.8,2918999758480877.5,1.0258199151232796e+16
Total,5000DP,0.0,0.0,0.0
Total,5000EP,0.0,0.0,0.0
Total,5000XP,0.030493827160493828,0.052192916822546453,0.20277871305649084
Total Bays Available,50004SDZ,0.0,0.0,0.0
Total Bays Available,50104SDZ,0.0,0.0,0.0
Total Bays Available,6156DZ,3085799744679786.0,528199956296540.44,2.5654512097236557
Total Bays Available,6160DZ,0.0,0.0,0.0
Total Bays Available,6161DZ,0.0,0.0,0.0
Training,8140D,1.9980970346767101e+18,1.6138454664698276e+18,1.6072846670126705e+18
Training,8141D,2.0641498292114774e+17,1.8347998481879798e+17,7756199358249188.0
Training,8142D,2.0641498292114774e+17,2.0641498292114774e+17,3252599730878691.5
Training,8143D,8.239085318295025e+17,6.547177458284109e+17,8.316647311877517e+17
Training,8144D,7.613585370049121e+17,7.613585370049121e+17,7.646111367357908e+17
Training,8145D,0.0,0.0,0.0
Travel & Entertainment,8290D,5.973107505782868e+17,6.372871472706249e+17,5.344271557812989e+17
Travel & Entertainment,8291D,2.1066838256921987e+17,2.285993810856024e+17,1.956563838113182e+17
Travel & Entertainment,8292D,1.1609279039443946e+17,1.2212538989529992e+17,9.9829791740046e+16
Travel & Entertainment ,8293D,2.592071785531019e+17,2.5242397911434634e+17,1.8164518497061002e+17
Travel & Entertainment ,8294D,9.490919214717824e+16,8.909899262791629e+16,5.729579525932464e+16
Travel & Entertainment ,8295D,0.0,0.0,0.0
UV Months Supply (Guide 1.5 months),6078DZ,3.634132118308091,3.2598680254571666,3.5677445351307586
UV Stock Turn (Guide >7) ,6079DZ,3.0922160466532906,2.2797441474536777,2.396234665284501
UV Units Sold Per NV & UV Sales Rep.,6077DZ,290231975986101.06,136497988706107.17,153455987302996.47
UV Units Sold Per NV & UV Sales Rep.,6085DZ,1.2800804116627411,1.0192643929396707,1.150963090567936
UV Units Sold Per NV & UV Sales Rep.,6093DZ,95075992133383.06,64217994686582.305,4.623371968594221
UV Units Sold Per UV Sales Rep.,6084DZ,0.3990006398926795,0.27546147829757267,0.4613314405333136
UV Units Sold Per UV Sales Rep.,6092DZ,284393976469142.6,192653984059740.88,3.730161691825368
Ups,3000ST,0.3332956889483441,0.32280870546799056,0.8067255032580708
